name,album,album_id,artist,artist_id,id,popularity,duration_ms,speechiness,valence,mode,liveness,key,danceability,loudness,acousticness,instrumentalness,energy,tempo
Keep On Rising (feat. Michelle Shellers) - OFFAIAH Remix,Keep On Rising (feat. Michelle Shellers) [OFFAIAH Remix],0qDGvlMRDYqNFMaVfgAaEm,Ian Carey,2QFXAOEj2ow8a3xVkD8Ntg,7COd0pAxVedPeQNFHxMvhd,57.0,194951.0,0.0464,0.453,0.0,0.342,1.0,0.779,-3.797,0.00025,0.078,0.776,124.988
No Regrets (feat. Krewella),No Regrets (feat. Krewella),15JbJKXrnx0PinFy7e5e7D,KSHMR,2wX6xSig4Rig5kZU6ePlWe,58hjBuGWj43LQ6WjN3ZQAK,68.0,184000.0,0.155,0.279,0.0,0.383,10.0,0.33,-4.628,0.0618,0.0,0.793,180.162
Exhale,Exhale,3mtfMis8u8EXIZ2EyKrIMM,Jay Hardway,12SPNXi0aDpFt0rMVbmLrr,1rpwvGaKBRjbHna3HKWGPv,51.0,172968.0,0.0679,0.15,0.0,0.423,2.0,0.638,-5.244,0.00498,0.312,0.74,128.042
fk this up (feat. CHINCHILLA),fk this up (feat. CHINCHILLA),2WLNJI4EQ1GNNDUfB6bzuy,NOËP,0SjnenkLIpqRE9SUzogeOp,5GHXYeXd47gXElQMEcPsvh,66.0,186320.0,0.122,0.669,0.0,0.0518,0.0,0.787,-9.433,0.107,2.93e-06,0.486,123.82
Try Again (feat. A7S),Try Again (feat. A7S),1u3cv5nL73WeTFy0JV5H9F,Tungevaag & Raaban,4cSYNpczcvTUpnPMFDLsIc,745LUoE5rQZ51Tz4WnBoNp,62.0,179552.0,0.205,0.51,0.0,0.124,0.0,0.707,-3.861,0.142,0.0,0.856,126.914
Baianá - Pablo Fierro Edit,Baianá (Pablo Fierro Edit),0M7U956nnVrNu8u1meGmi1,Barbatuques,5xnMjuPp1eDXa8du0SKIHD,2qS5OWLCnM9qiQBwpo7Ltm,45.0,366576.0,0.0411,0.186,1.0,0.124,2.0,0.725,-9.521,0.0304,0.597,0.897,119.951
All Of Your Heart - Wh0's Night Remix,All Of Your Heart (Wh0's Night Remix),0MxpvPmHRNWpFH3kWYeL4o,Odd Mob,4qLwtWhlhyAoQ4S9mSrDW9,2ftq1DK1Q83ltdKRJEv9UI,34.0,220645.0,0.0465,0.412,0.0,0.364,9.0,0.622,-4.881,0.00879,0.694,0.919,124.0
Take Me Back,Take Me Back,5PunbldroWOHqyqAM6jSaa,Coldabank,3JOvRLynmP4mA6dvlWARoA,2HQb8gTiNfVkwCxLNkhHJO,58.0,164224.0,0.0529,0.362,0.0,0.159,11.0,0.636,-6.568,0.00791,0.00411,0.802,119.977
Choosy (feat. Dantae The Kid),Choosy (feat. Dantae The Kid),5IeFlI8T3riBG5jT0rsm1q,Robin M,2XOzTjiQuB1TeW6JQKU3j7,31F6r4J0qRBpXOUELOiybQ,56.0,131610.0,0.0715,0.711,0.0,0.111,4.0,0.869,-6.593,0.0792,0.000103,0.616,120.044
My Life Is Going On - Burak Yeter Remix,My Life Is Going On (Burak Yeter Remix),0YZn26bpyu9JhWhpKRty20,Burak Yeter,4ON1ruy5ijE7ZPQthbrkgI,4vySWreGAhDr34U0KwZdVP,66.0,226278.0,0.0582,0.587,0.0,0.0909,11.0,0.836,-5.135,0.0149,0.0659,0.764,100.014
About You,About You,1oHdDyyC4fWdKXh3edie7d,Papa Zeus,34Q1USAO0pv4gNxcnOKNav,0h9E5yHd7mn3d7tvWh12pn,62.0,159184.0,0.0453,0.504,0.0,0.114,11.0,0.693,-5.342,0.0699,5.65e-05,0.915,125.013
Under The Water - Undercatt Remix,Under The Water (Undercatt Remix),55PG98aNYLUIfGSBfWf8Vq,Brother Brown,6Coczw0ntDcJRJNgNsUGfM,6L8x8Am841HElQGB6NNlNP,38.0,223250.0,0.0375,0.747,0.0,0.0711,4.0,0.839,-9.032,0.318,0.00482,0.643,126.051
Guajira Guantanamera,Guajira Guantanamera,2HRXHVzK04v5vis8kV1Jwf,HUGEL,5PlfkPxwCpRRWQJBxCa0By,4BgFUr74D8bTkG1HsWBA1R,63.0,156268.0,0.0364,0.933,1.0,0.221,9.0,0.822,-5.56,0.0127,0.0433,0.762,125.952
One Day (feat. ROZES),One Day (feat. ROZES),04dSR1kIrWz1p2NXw86uM3,Sam Feldt,20gsENnposVs2I4rQ5kvrf,156z1HK87SEXLnMuK8gdqT,63.0,147540.0,0.0431,0.332,1.0,0.34,8.0,0.668,-4.048,0.181,0.0,0.858,122.082
Big Jet Plane,Big Jet Plane,35i6JrOJDOFIUuyQDtMjbA,Alok,0NGAZxHanS9e0iNHpR8f2W,1xd3OqTbx17HutN7RfJOTj,68.0,182146.0,0.0256,0.277,1.0,0.146,4.0,0.647,-5.874,0.113,0.00703,0.713,124.982
Don't Lose Love (feat. Cher Lloyd),Don't Lose Love (feat. Cher Lloyd),0gd3fmbKmvMMBlM257VGPk,Quintino,1V3VTM7VspiQjcmRhC010n,4yEsEB05tq9BTspf862q7R,51.0,188689.0,0.0392,0.726,1.0,0.244,7.0,0.619,-7.043,0.0953,2.49e-05,0.603,145.044
Fury's Laughter,Fury's Laughter,7B7WzROWvMXA1DZVjBv76j,S.A.M.,5NvOXHyejl7e4KQnuFed5O,2VQyevzyJkEUd6yF0peezQ,49.0,153936.0,0.0422,0.69,0.0,0.855,11.0,0.661,-7.895,0.000537,0.931,0.733,128.015
Never Be Alone (feat. Aloe Blacc),Never Be Alone (feat. Aloe Blacc),2bSuTiPTy8EhtwWbbmiPdK,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,3GT2CBmJWIEdCpHiB31WYK,73.0,178670.0,0.0353,0.732,0.0,0.0886,6.0,0.535,-4.699,0.0202,0.000715,0.906,126.012
Plano infalível - Volkoder Remix,Plano infalível (Volkoder Remix),75qKniFIv90B3eMDCIzdyG,Delano,5TmW0cFVEYEbypgTdSNNDn,2YVdBlpLtvvKWJxCiNQaIO,39.0,270000.0,0.0597,0.407,1.0,0.0713,9.0,0.809,-5.846,0.0154,0.843,0.928,125.974
In The Mirror (feat. Nenê Santos),In The Mirror (feat. Nenê Santos),2B85d1sYBgaAdHiXC5Avbd,Viktor Mora,5dUQtO6k0IU1bom3dCvaPx,7j4HjEuVT5xssHPWK6vbEz,32.0,178060.0,0.0508,0.147,0.0,0.274,6.0,0.601,-4.097,0.000414,0.0,0.869,124.094
Too Bad - Remix,Too Bad (Remix),0Ecrf0wdUdwBbEQS1rMHYE,Giulia Be,0kjGPGtoyKwKVOZAKmv5K6,2LUzCggcy7cYU3OcKl9HdB,45.0,183703.0,0.184,0.155,0.0,0.348,6.0,0.534,-3.998,0.0131,4.33e-06,0.899,120.702
Ooh Girl (feat. A Boogie Wit da Hoodie),Ooh Girl (feat. A Boogie Wit da Hoodie),3wXCIYqdw64MOR8pJtKvPQ,Kris Kross Amsterdam,4LcUpNlXFEleaLlelmkv2R,1mKNyZCNDueEASgBgZuLdA,74.0,168200.0,0.0525,0.579,1.0,0.274,0.0,0.726,-4.276,0.139,0.0,0.781,104.976
One Thing Left To Do (feat. Hanne Mjøen),One Thing Left To Do (feat. Hanne Mjøen),2OkB4EeUudn8fpSdgTnM6T,Deepend,0uGApGjjFXKwUOAqYBeX7B,3wf8Swqppw0UQ9ANuI3w1a,50.0,165539.0,0.117,0.583,1.0,0.136,8.0,0.664,-6.012,0.153,0.0,0.762,105.071
Off The Grid,Off The Grid,3LtRLIjbYcaQfvr1yUZPyA,EDX,7GMot9WvBYqhhJz92vhBp6,5STtg0bZXSoWfF20qWGxeV,59.0,175645.0,0.0669,0.52,0.0,0.108,9.0,0.734,-4.442,0.0549,3.9e-05,0.899,124.035
I Do (feat. Andreas Moss),I Do (feat. Andreas Moss),3Mcmw97fy8iYbrBiR1kfIV,Zonderling,0bMKf3lIYR9GaNTdFKkTOr,1HezRYlgnmN4umk4l9HIPv,53.0,185429.0,0.327,0.664,0.0,0.0454,11.0,0.763,-3.469,0.203,1.68e-05,0.861,123.034
U Got Me Burning,U Got Me Burning,3NFYicwL8EdhMn8GJaOliZ,Swanky Tunes,06cLuOP0p7VAnBnqil1eWX,2e07aGKdTpBFNvOOAOMKeI,40.0,165120.0,0.0387,0.233,1.0,0.151,2.0,0.78,-3.981,0.0197,0.878,0.88,124.977
You're Not Alone (feat. Kiiara),You're Not Alone (feat. Kiiara),0tv14JYueeOVggZHyAo8cr,Don Diablo,1l2ekx5skC4gJH8djERwh1,3ydQm9YPQIbmU3nA0FYdjB,54.0,187741.0,0.0964,0.4,0.0,0.066,11.0,0.445,-4.055,0.204,0.00147,0.803,123.502
Bones (feat. OneRepublic),Bones (feat. OneRepublic),49vus1VCWc7AbgDmKYb8SC,Galantis,4sTQVOfp9vEMCemLw50sbu,1pfgsjmxVZhoZpeDx6POKv,80.0,205792.0,0.0377,0.508,1.0,0.178,0.0,0.658,-5.735,0.00463,0.0,0.804,120.047
Where Do You Go (feat. Lexy Panterra),Where Do You Go (feat. Lexy Panterra),6kiDjqieIRDNWZxdLS42RU,Shaun Frank,0BBwlSQvHHtahgYpLj1wJE,7o9JaNnV1J9EdTPmWdrXbf,49.0,216125.0,0.0543,0.632,0.0,0.219,8.0,0.688,-5.742,0.00308,0.000966,0.83,122.039
Bittersweet Symphony (feat. Emily Roberts),Bittersweet Symphony (feat. Emily Roberts),4kFCmKMq1c6gl8eema7wkg,GAMPER & DADONI,6HQ6vf4AloXyVNdyJhrX1J,6sYJuVcEu4gFHmeTLdHzRz,75.0,194618.0,0.128,0.447,1.0,0.515,9.0,0.676,-7.58,0.221,0.00627,0.582,124.012
One Thing,One Thing,3kXibESonBvRlwRbkRuooL,Mr. Belt & Wezol,19VDJ9IKyBSUMDJxLsasP6,5wRqbS5LWr06yeCy5laI5p,62.0,157402.0,0.1,0.817,0.0,0.129,3.0,0.76,-2.006,0.0917,0.477,0.963,125.056
I Feel Ya,I Feel Ya,74y9dTVFTZTKNrY1bjIq5k,Cheat Codes,7DMveApC7UnC2NPfPvlHSU,5r2jZrZexscEKxskLW9iOc,51.0,169356.0,0.0431,0.421,0.0,0.161,9.0,0.725,-5.19,0.226,0.0599,0.828,113.975
Summertime Lover (feat. Michael Shynes),Summertime Lover (feat. Michael Shynes),77AM3T9e8BtRQYiqwWudOW,Lyus,5SVdE6eHy0MGNBpOuJo9vV,5kELSylZQMRygcBpeO8FbJ,29.0,185806.0,0.0803,0.378,0.0,0.0848,6.0,0.819,-9.745,0.0139,0.0278,0.489,124.021
Stay (Don't Go Away) [feat. Raye],Stay (Don't Go Away) [feat. Raye],581MrXg5n979mmvZaC6AOE,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,4YhN72dRYL2Z3MsaKyT7rS,78.0,185942.0,0.0624,0.552,0.0,0.199,9.0,0.669,-5.68,0.259,0.0,0.797,119.865
Paradise (feat. Benjamin Ingrosso),Paradise (feat. Benjamin Ingrosso),7qQx56sQJREw7dNTRsMk1o,Ofenbach,4AKwRarlmsUlLjIwt38NLw,50SEeQXOJgaXPv2S0v7ded,65.0,154546.0,0.0319,0.96,0.0,0.0782,11.0,0.759,-4.988,0.0549,0.0,0.804,121.94
Paid,Paid,4zlCCitwH2vb0lF255MPsm,Locnville,3dG8agWw8q1yaBis5HRT5K,1yv7Yye91L8fN7xNalHVxT,26.0,179464.0,0.0341,0.0775,1.0,0.15,0.0,0.774,-7.84,0.00565,3.38e-06,0.635,119.996
My Life Is Going On - Burak Yeter Remix,My Life Is Going On (Burak Yeter Remix),7gyfJnJQPRNqKPueiVcSrC,Burak Yeter,4ON1ruy5ijE7ZPQthbrkgI,7IjlhIU09N89DOCIjDnuIq,19.0,226278.0,0.0578,0.576,0.0,0.0865,11.0,0.836,-5.15,0.0152,0.0709,0.769,100.012
On The Beach,On The Beach,4SxQPH2WUVZbnhLPwDQuQT,Jubël,4FcZfItjVIsfO9TynErl7X,2nNRWUZBeGLuxegmFhJeCZ,67.0,188846.0,0.0434,0.614,0.0,0.0961,7.0,0.737,-4.207,0.0102,0.000379,0.768,122.009
Think About You,Think About You,5vZy4cohzmdhOUGCdsUNpt,Kygo,23fqKkggKUBHNkbKtXEls4,3Kuu5vASpXK8oRsxOvau6P,73.0,208566.0,0.0354,0.19,1.0,0.11,10.0,0.673,-7.891,0.166,0.0,0.596,123.969
It's Only Love,It's Only Love,6JULe7eBd03QTjVeCkgAm8,Micar,3QqlKdJRY4IqUry390xfvJ,6cKwH0Nk0eBhVs2AX4P0B5,45.0,184751.0,0.0448,0.4,1.0,0.361,6.0,0.623,-4.638,0.00881,0.0,0.888,122.999
Pretty Baby,Pretty Baby,3z2v8LSyrSGvCc8vOSLNCi,Redondo,3T0HSMgUpuH1hXbT1JPwQF,4EJI2XGViSQp6WscLKgYDD,59.0,173861.0,0.257,0.791,1.0,0.574,8.0,0.7,-6.099,0.053,0.418,0.898,125.031
Stronger,Stronger,12BNgGl9FTlznBXaagP9ET,Breathe Carolina,53M4Iv2RkzzxFFvW2B1jhC,4po8blw2QTCBBjgpoBN76V,47.0,142265.0,0.104,0.513,1.0,0.311,1.0,0.721,-4.2,0.0597,0.000109,0.91,126.09
Candy On The Dancefloor,Candy On The Dancefloor,4aKSciNw4kZGWZVGHKmMEO,Tujamo,2vVNxGBvKRQMWwI5c8KmYh,41RSRxdVqnSWlL9Glx95fG,63.0,186666.0,0.0466,0.477,1.0,0.267,8.0,0.709,-4.148,0.106,0.000229,0.814,126.027
Happy,Happy,2Xbab7mvhEM1LxXMCWHCLl,FIILTH,1yC4TgM0ObtX2ZvP4ttQHv,6Vrynff46jamIzuHZtL2Mj,42.0,158626.0,0.389,0.523,1.0,0.276,1.0,0.676,-4.698,0.0197,0.533,0.914,116.566
Say Something,Say Something,69zECM3OUHQeRkLTDYyE9P,Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,0c8W8aqdrtM67F3JVIt593,50.0,163199.0,0.148,0.698,0.0,0.214,5.0,0.723,-5.593,0.114,0.0,0.706,105.004
Healing,Healing,3YBtDl4jKTF217oR8KdNKJ,Beowülf,4H1rPQHJFk09XbKGYszUe2,54l8QzBAlHbEsCiQa1L4QN,40.0,182914.0,0.0322,0.353,0.0,0.0511,1.0,0.664,-5.892,0.00801,1.71e-05,0.807,123.999
Who Cares,Who Cares,3QWZYZUeD85cj7GswsKXtJ,EDX,7GMot9WvBYqhhJz92vhBp6,7Ipab56QLTyTR54rzQCJLr,60.0,200487.0,0.0572,0.66,0.0,0.166,3.0,0.766,-3.653,0.00785,1.81e-05,0.878,123.054
Preach,Preach,10RhNRvhkKT1uUJmlVeCTR,Watermät,4a9sClW4YpYQE5jUMAWx5W,7yQuDwalzZvPiA94r0mlRY,43.0,181940.0,0.0673,0.679,1.0,0.0351,6.0,0.65,-4.007,0.00614,0.775,0.855,123.986
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")","Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",1Z7WbPmn7QFoJ2DrNfEehz,Kygo,23fqKkggKUBHNkbKtXEls4,3y3brCCecHC3Db18aIOnny,82.0,215315.0,0.079,0.27,0.0,0.131,9.0,0.591,-6.519,0.381,0.000116,0.705,121.799
Get Yourself Together - Calippo Remix Edit,Get Yourself Together,3MZSRMhN6SjqzDhwyYqgf5,Matt Caseli,1Vo3jD8HCbXTGAJRgl07s3,6cUqD4AqB1bZ0vuoG7R97c,36.0,197903.0,0.0462,0.377,0.0,0.0539,2.0,0.713,-4.099,0.0155,0.542,0.927,123.933
Sunshine,Sunshine,4gP5HYqMorQT7rSoSPPfIF,Cat Dealers,3q2dSq7VZnj8TmoJUyRm40,36wm1WBVArEbnIgtkT3abj,68.0,183934.0,0.0368,0.453,0.0,0.119,7.0,0.697,-5.422,0.138,0.000247,0.674,121.984
Freakish Girl - Vicentini Remix,Freakish Girl (Vicentini Remix),5GYA9Zxm2nNuGR3GLOsMwz,Feeling Pump,2cZ9Ja0No8gWNDLDPt8lwN,4jSrgNiBahGqe0UkLLotG2,32.0,177365.0,0.101,0.38,0.0,0.0839,9.0,0.857,-6.894,0.00501,0.464,0.686,125.012
I Wanna Love You (feat. Nenê Santos),I Wanna Love You (feat. Nenê Santos),6Axsap94wuLEB1wWtu0LeH,Viktor Mora,5dUQtO6k0IU1bom3dCvaPx,4jH3kt0VFgULHMwuxjCzjy,43.0,156000.0,0.0415,0.806,0.0,0.117,10.0,0.723,-4.842,0.00323,0.254,0.846,125.024
Vodka's Paradise,Vodka's Paradise,6zeOnK1MqqE7yH4InTHf1z,Double Shot,3mTXDOVs1FdbfqOwUEnJ6K,2FRi4v22bl1cQfS0ZYEyhv,22.0,325289.0,0.047,0.466,1.0,0.0721,11.0,0.711,-5.223,0.000249,0.891,0.961,121.017
Need It,Need It,584lXiWdMaQhEz4ORxONzx,Ship Wrek,1ic0FHNGIjXZAWH6O6Reif,5cG2xC4qPmUTerZdWupWNi,45.0,160739.0,0.068,0.405,0.0,0.0516,5.0,0.8,-4.373,0.000286,0.843,0.862,125.97
Lost,Lost,63Wr5P7KIwmQ595kibdHb2,Jay Hardway,12SPNXi0aDpFt0rMVbmLrr,49tOSVId63sH6jZyyKnP61,48.0,167358.0,0.0466,0.278,0.0,0.582,4.0,0.6,-5.084,0.000166,0.857,0.73,128.057
If You Love Me - Joe Stone VIP Mix,If You Love Me (Joe Stone VIP Mix),6PJnOthxBhCxqpamAqfvBJ,Deepend,0uGApGjjFXKwUOAqYBeX7B,1TikXYCCnvbWqRho9fp6Qy,44.0,162857.0,0.0946,0.38,0.0,0.352,9.0,0.619,-5.885,0.0895,4.35e-06,0.804,126.155
Stranger,Stranger,2A8tGxD7C06Pq7hnQdwLK8,Clutch 21,3xKSwTTgpghtAVj3silWPJ,7nerXBjPmZGIpgy7gaX0K2,22.0,180480.0,0.0462,0.281,1.0,0.137,7.0,0.644,-2.384,0.0278,0.221,0.952,125.002
Amame,Amame,48PQsjQWtrRx7Lxlgjb1bc,Daddy's Groove,3kcQ94iDBwumLfddrCrse8,5kPe3t3asUgq5AoWfYLK8B,35.0,197903.0,0.0332,0.507,1.0,0.341,2.0,0.638,-6.193,0.000522,0.445,0.874,123.993
On My Way,On My Way,091VRzGkdNPwBHmVkKMw10,Sophie Francis,0NQJm4Wlz3rrDJGlQ28L81,3fDTDf6XRXgrSR6DpXLS9E,58.0,172031.0,0.0357,0.689,1.0,0.231,7.0,0.698,-3.511,0.028,2.87e-06,0.845,127.966
Magnets (feat. Sophie Simmons),Magnets (feat. Sophie Simmons),6IUzDCyxwQG7OpLtR7b1Kq,Sam Feldt,20gsENnposVs2I4rQ5kvrf,0jlpHhGUFn4aAWLsRRnwep,64.0,179016.0,0.0623,0.434,1.0,0.059,5.0,0.731,-4.763,0.022,0.0,0.802,121.991
Reason (feat. Kelly Boek),Reason (feat. Kelly Boek),3IbJnj53FkVgywUSYjRCJa,JYYE,1KNafMiV5Y3OhOr1A5tWwb,3cVnFjTZHJlWNwDOsTyIFc,55.0,200022.0,0.0444,0.181,0.0,0.294,6.0,0.65,-5.193,0.072,0.00529,0.905,125.976
Move It,Move It,5RFgbRkUIHv9WkaDemLbxz,Jaded,6tCJN1fQNdFCEaOa8Da9Wf,1BREGROfJWmkPzDD7N5M66,43.0,153565.0,0.145,0.909,1.0,0.0876,7.0,0.892,-6.644,0.0276,0.00917,0.817,125.969
Moonlight (feat. Danyka Nadeau & Badjack),Moonlight (feat. Danyka Nadeau & Badjack),7oUxppVSOY26Lzv3LibIAy,Disco Fries,7G7KvDCLdVG0Ok511Iqc9U,4dgkustBLuGq8tjsWtzRoO,55.0,212343.0,0.0598,0.113,1.0,0.0964,3.0,0.674,-4.147,0.0325,0.00124,0.835,127.981
Everybody,Everybody,5atfGRuygCpu4Chkf3c2Fd,Steff da Campo,7Bo6vpAmmhylCRWoHSBkcZ,4kU87cO0bEhkEDpLxFamk6,50.0,144375.0,0.0971,0.361,0.0,0.348,11.0,0.679,-4.445,0.0317,0.18,0.895,128.057
Kinder Eyes (feat. Ryann) - Steve Andreas & Alex Sargo Remix,Kinder Eyes (feat. Ryann) [The Remixes],0qka16NL6iOEUvjQGbzWp3,Ryan Riback,33JQK4UoS2aMPYBfdB5Ftt,0mbnAYKLZJAH1He8Jyemw9,32.0,178551.0,0.226,0.765,0.0,0.318,3.0,0.563,-3.198,0.302,0.000147,0.829,99.994
Over - Zonderling Edit,Over (Zonderling Edit),0RmhdWqlxLFZFcCfAyi9Ac,Dannic,1PFc84GHTYPL0G12JHh9Mc,6QVsSS5tTqI5ZXGIdnU8hg,42.0,180462.0,0.0859,0.153,0.0,0.294,7.0,0.817,-3.825,0.653,0.882,0.943,124.932
Shadows (feat. Veronica),Shadows (feat. Veronica),2qrOPZcexgBsPApRmUSY66,Adam K,0A8ej3hXTozbQAMhcU8RNb,1RbgdZhU9FOKFbDZZKOMrv,47.0,182033.0,0.0435,0.476,0.0,0.261,6.0,0.728,-6.062,0.107,0.00372,0.675,117.969
RUDE BOY,RUDE BOY,4muxE0bRPcoLucyRKO6bgM,ASOX,0G0Gq1RurlM4GADir5GFZu,3MNEj3PyWfoF0ai8696Qw9,21.0,140160.0,0.308,0.468,0.0,0.45,1.0,0.729,-4.163,0.00158,0.159,0.957,124.959
Rain Face,Rain Face,1qe5LPsRY9fWodSBGjW86u,SLVR,4nKvbonPefiFmshjpHENVU,78M5zjGattkCPA8M7PK0hm,39.0,168501.0,0.0641,0.137,1.0,0.0722,2.0,0.735,-5.266,0.00569,0.779,0.841,126.066
Woodtales,Woodtales,0aaKx6PU4sxg4adzzpHBkN,Pretty Pink,78GHS9zWXcj8tBke222g5N,18fVIsIqJfyXCiTthuiUzK,41.0,196516.0,0.0584,0.0316,1.0,0.283,4.0,0.661,-9.443,0.148,0.887,0.748,125.005
Goes Like This,Goes Like This,4k0QfpygUEKflbzC6WQ4vh,Thomas Newson,66MrdPDHTjnnMOTBmC81q5,3KygB9qtMIJ9lMkrOZfnLS,38.0,174720.0,0.058,0.487,0.0,0.189,1.0,0.693,-5.486,0.0112,0.797,0.968,124.998
Lick Up (feat. Sam Stray Wood),Lick Up (feat. Sam Stray Wood),5JV2gDngsVVYbij1ceFfGr,Leandro Da Silva,5hCv8oMMxHb3FoHMGLN8Vx,7ou836R7s4xMDuwya2FS9d,37.0,174193.0,0.0883,0.62,1.0,0.26,7.0,0.732,-4.025,0.0125,0.179,0.966,124.041
East Soul,East Soul,3qZTG3nEqubB6yEdJ2HApU,Tom Staar,0iSYvHKAdhWVdZkS1PYK3u,45q8AiHpCIB6iEXXHFffws,53.0,198095.0,0.0355,0.141,0.0,0.0767,5.0,0.546,-3.68,0.00164,0.957,0.922,125.979
Company,Company,79DSVCInkBnjgHhT7VrnnQ,Other,4RxWKsvHGFe4YbhNA16Dxd,3HtDQydkjSVvSCrGkTw0Is,30.0,195361.0,0.314,0.589,1.0,0.0806,5.0,0.76,-5.955,0.224,0.0,0.605,93.989
Danger Zone,Danger Zone,2ry9mrAgvhN1hX3p7H9KPk,JETFIRE,1flYnVP7znbiEcL0ELwwTt,736yu2jFYlDQne9qmRmKEL,35.0,187738.0,0.0434,0.0387,1.0,0.313,2.0,0.621,-2.933,0.0238,0.000178,0.925,127.995
Kickers,Kickers,2R7X6BBhuPhK5CFAbqkLHn,GODAMN,1d0vEmkXUarbPdO4CDqUPB,43JTSkdMnBnM4GEPWtj2tN,45.0,189609.0,0.0551,0.144,0.0,0.168,11.0,0.593,-8.453,0.0533,0.841,0.928,123.96
Canção de amor,Canção de amor,2jrLPHqZuMa2aheJOTTOev,Diego DS,3thvZbdzA6RZRwBb9OfBlx,6EBuUUiV8seBfS95kfvkeF,20.0,245538.0,0.14,0.61,0.0,0.177,5.0,0.632,-3.327,0.0441,0.0,0.925,129.966
Alors On Danse - DubDogz Remix,Alors On Danse (DubDogz Remix),1hOCJ4eNjtYKIH9ZmNGc8p,Stromae,5j4HeCoUlzhfWtjAfM1acR,19eIZmuXlBmLTha1lPHef7,63.0,168576.0,0.164,0.739,0.0,0.613,1.0,0.789,-4.274,0.027,2.69e-05,0.752,122.98
Dirty Son,Dirty Son,1NEoiPw1Ew03DrKbTiJTng,Corderoy,4pUete0Q9UKRB0mOvANycP,0lGfC2gnLi5DFB6qrKjdB6,32.0,236033.0,0.0535,0.423,1.0,0.312,7.0,0.776,-4.995,0.03,0.00811,0.74,124.977
Feeling Good,Feeling Good,272lT99jVSug7uVMkHdBk9,Vintage Culture,28uJnu5EsrGml2tBd7y8ts,7vOVKNgkZjlUpgwV0Y4GsP,63.0,209515.0,0.0771,0.0342,1.0,0.103,2.0,0.839,-7.424,0.277,0.48,0.574,123.986
The Upside,The Upside / Underground,1kqG055maZWboeSd1eESOA,Lindsey Stirling,378dH6EszOLFShpRzAQkVM,7h3pF9HA1T47N9nxnLCwl5,31.0,227066.0,0.0696,0.207,0.0,0.437,11.0,0.486,-4.749,0.000817,7.89e-06,0.871,116.969
Open My Mouth - Gingerbread Remix,Open My Mouth (Gingerbread Remix),60I57Q9uIbDUkuxm333nOC,Kiiara,4u5smJBskI6Adzv08PuiUP,3GZ4LAVVVrb5gUM73HkJ2c,12.0,155742.0,0.25,0.961,0.0,0.112,1.0,0.884,-6.986,0.176,3.06e-05,0.77,128.01
No Requests,New York Luau / No Requests,6lAJ16lKgMNUBlfmuvOHXi,The Knocks,2x7EATekOPhFGRx3syMGEC,3jbdYkGfqfEhhNBmqXcxBE,47.0,277977.0,0.0561,0.433,1.0,0.577,0.0,0.701,-5.172,0.0149,0.185,0.934,119.994
Inner Resonator,Inner Resonator,1wECTYQZIxn5mE3cSkfi2T,IAO,7HBL9eHPphIGdVCZWZRrD0,3AOGNul0vX9Fb0t8Svpn8V,27.0,487000.0,0.0584,0.288,0.0,0.105,10.0,0.722,-15.312,0.0443,0.879,0.488,119.967
Midnight Sun (feat. Carmen Guttilla) - Hot Q Remix,Midnight Sun (feat. Carmen Guttilla) [Hot Q Remix],7Jub5q9Waf3KxFbyRHLDjQ,Balma,5JxecZ9ySocAFurZ7mrmj1,0KHrOW9huSfGbOJKaY542k,27.0,183414.0,0.056,0.214,1.0,0.197,1.0,0.58,-9.127,0.000751,0.00125,0.796,122.976
Deixa o som te guiar - LC Rádio Mix,Deixa o som te guiar (LC Rádio Mix),29VyNT8iNtn2kfr3vYYWYv,Gabriel Camilo,30BlQyrzCKslsXXeVvtJyb,3yhYXQkwFSGkq4Bju7s4H1,27.0,188584.0,0.0366,0.352,0.0,0.271,7.0,0.741,-4.22,0.0291,0.0,0.821,124.998
Get Up,Get Up,10AsetB1Lrt8hhp1ktFmtl,DJ Mau Mau,172g2XUOeUlBbqY524dvoo,0qat5SC9oHNbcc7RvUR9G6,27.0,381154.0,0.0502,0.352,1.0,0.0832,0.0,0.666,-7.501,0.000116,0.899,0.9,123.01
Enter The Line,Enter The Line,6wcdiN6gPDAVEfs3q1KoZF,Noffs Zombie,1N2oac2eeBWAAF1KmtnGg2,37lLJvXjQrMn94jK29rUFS,27.0,309921.0,0.0347,0.5,1.0,0.105,7.0,0.72,-9.053,0.0015,0.821,0.919,126.996
Bug A Boo,Bug A Boo,04HvInEdYlipubXgZuVqCr,Joe Stone,4kwEd1P9j15ZqUVP5zK7Pv,1D3tgMuJxzaZJMJs8yFVYJ,61.0,185557.0,0.0506,0.564,0.0,0.508,8.0,0.608,-4.296,0.058,1.51e-05,0.952,122.132
Family Affair,Family Affair,1Escv0zLmBRGbarFV5yHpX,Disco Fries,7G7KvDCLdVG0Ok511Iqc9U,78uwZjlhJngwrBVRTnmWvi,55.0,189523.0,0.0827,0.57,0.0,0.138,5.0,0.713,-5.176,0.0149,0.0124,0.938,125.976
